



current:(1000, 1454):((284, 120, 64), (284, 120, 64)),0.5106541929830973,0.714945381073889,0.6938263076716036
current:(1000, 1480):((284, 120, 64), (284, 120, 64)),0.43022673896040275,0.6645398169218251,0.6909936062621419
current:(1000, 1482):((284, 120, 64), (284, 120, 64)),0.5425254691831948,0.780391575606428,0.8192230219311566
current:(1000, 1528):((284, 120, 64), (284, 120, 64)),0.44525229455327636,0.7031301081581758,0.7726162502097523
current:(1000, 1553):((284, 120, 64), (284, 120, 64)),0.4782932296026512,0.7513924849127444,0.7268912875420425
current:(1000, 1592):((284, 120, 64), (284, 120, 64)),0.35475138706969245,0.5554988886287816,0.5577773782909919
current:(1001, 1065):((284, 120, 64), (284, 120, 64)),0.3905436694315964,0.6873123928203497,0.7050799568954597
current:(1001, 1077):((284, 120, 64), (284, 120, 64)),0.30340504843169774,0.6282437615342176,0.5799040109525447
current:(1001, 1141):((284, 120, 64), (284, 120, 64)),0.5034597048713192,0.6583487764120394,0.6565389928168321
current:(1001, 1203):((284, 120, 64), (284, 120, 64)),0.42309298322074546,0.6305637271221156,0.6519517916813042
current:(1001, 1353):((284, 120, 64), (284, 120, 64)),0.7872628901737522,0.9163654088214169,0.935576242711362
current:(1001, 1483):((284, 120, 64), (284, 120, 64)),0.503651400550568,0.7935758405790908,0.7674368870624206
current:(1001, 1495):((284, 120, 64), (284, 120, 64)),0.31000720117702063,0.5279197567912656,0.5818758656418861
current:(1002, 1039):((284, 120, 64), (284, 120, 64)),0.29638893594370713,0.4665745344557013,0.5356462189692642
current:(1002, 1040):((284, 120, 64), (284, 120, 64)),0.2982276189856163,0.49286441297113665,0.5546235903349387
current:(1002, 1229):((284, 120, 64), (284, 120, 64)),0.3618018484148188,0.5354566904387116,0.6283632914652275
current:(1002, 1267):((284, 120, 64), (284, 120, 64)),0.27770513612948167,0.5094031528869991,0.4517650070540131
current:(1002, 1392):((284, 120, 64), (284, 120, 64)),0.24895269965312386,0.5134021432064745,0.40370272285304304
current:(1002, 1394):((284, 120, 64), (284, 120, 64)),0.22296445134826767,0.4692860991961208,0.3952716757626108
current:(1002, 1396):((284, 120, 64), (284, 120, 64)),0.30678370382902914,0.530089682730027,0.5643570760513468
current:(1002, 1438):((284, 120, 64), (284, 120, 64)),0.3016987677074008,0.5729754360583105,0.5240103307354282
current:(1003, 1008):((284, 120, 64), (284, 120, 64)),0.4599081649117182,0.6354202234305592,0.6525579576468522
current:(1003, 1016):((284, 120, 64), (284, 120, 64)),0.4031242640135205,0.5676430810458662,0.6272772998807716
current:(1003, 1023):((284, 120, 64), (284, 120, 64)),0.4516668354831169,0.6531843366336914,0.663832378548366
current:(1003, 1103):((284, 120, 64), (284, 120, 64)),0.3873958715077075,0.5903025851361465,0.6170009687491468
current:(1003, 1135):((284, 120, 64), (284, 120, 64)),0.519099169509482,0.7249612575107982,0.7239386873385193
current:(1003, 1175):((284, 120, 64), (284, 120, 64)),0.39403260778081334,0.5868657307628389,0.6262231558950877
current:(1003, 1212):((284, 120, 64), (284, 120, 64)),0.435039045329937,0.665676289377714,0.6462634968483463
current:(1003, 1367):((284, 120, 64), (284, 120, 64)),0.43841357903232037,0.6758475885871743,0.6596969828893476
current:(1004, 1075):((284, 120, 64), (284, 120, 64)),0.29305252270480436,0.6632778240884231,0.617364426995549
current:(1004, 1097):((284, 120, 64), (284, 120, 64)),0.556014367322546,0.7378293991823837,0.7691059413319974
current:(1004, 1140):((284, 120, 64), (284, 120, 64)),0.5321001860256196,0.7073084001516611,0.7380024235885325
current:(1004, 1154):((284, 120, 64), (284, 120, 64)),0.37422149085984435,0.584705790859728,0.723130024968279
current:(1004, 1160):((284, 120, 64), (284, 120, 64)),0.30106698977210283,0.5334642846785311,0.6183542532274949
current:(1004, 1198):((284, 120, 64), (284, 120, 64)),0.37318363649689595,0.6056841091352587,0.6359493590399106
current:(1004, 1308):((284, 120, 64), (284, 120, 64)),0.452025526620565,0.6644719019093435,0.7239992975995454
current:(1004, 1316):((284, 120, 64), (284, 120, 64)),0.48429847343491295,0.6432638222252923,0.7405003762283338
current:(1004, 1340):((284, 120, 64), (284, 120, 64)),0.4404394840663683,0.6780583612457969,0.6733740166101101
current:(1004, 1341):((284, 120, 64), (284, 120, 64)),0.483690218744372,0.7225653139198028,0.7594818916916468
current:(1004, 1533):((284, 120, 64), (284, 120, 64)),0.4319679507459314,0.6394540165947152,0.669796936459058
current:(1005, 1150):((284, 120, 64), (284, 120, 64)),0.4259668009532542,0.5983421459323292,0.6264269445623396
current:(1005, 1154):((284, 120, 64), (284, 120, 64)),0.393384177638984,0.6093812313712758,0.7176023635564509
current:(1005, 1195):((284, 120, 64), (284, 120, 64)),0.5541589539801087,0.7591616427564007,0.7498609705866327
current:(1005, 1198):((284, 120, 64), (284, 120, 64)),0.5329731564258819,0.7158824204795433,0.7495071987884112
current:(1005, 1200):((284, 120, 64), (284, 120, 64)),0.4462430560445676,0.6821982506801831,0.5936642551222027
current:(1005, 1336):((284, 120, 64), (284, 120, 64)),0.46722880152318913,0.698329367222445,0.5925636093476999
current:(1005, 1339):((284, 120, 64), (284, 120, 64)),0.49643118387406393,0.6885897700623079,0.6169576310678607
current:(1005, 1358):((284, 120, 64), (284, 120, 64)),0.569223325411774,0.7510175760125388,0.7400023997808
current:(1005, 1386):((284, 120, 64), (284, 120, 64)),0.5475538546623585,0.7285157220314857,0.8092948841760994
current:(1005, 1556):((284, 120, 64), (284, 120, 64)),0.5922330083487833,0.8182354465189269,0.7711775809694223
current:(1006, 1194):((284, 120, 64), (284, 120, 64)),0.7136848632836625,0.8875919958658085,0.918938662084925
current:(1006, 1227):((284, 120, 64), (284, 120, 64)),0.32459517536627625,0.48428836015060156,0.5561839789025915
current:(1006, 1239):((284, 120, 64), (284, 120, 64)),0.5674355537355267,0.7637241771899957,0.7197742625354749
current:(1006, 1276):((284, 120, 64), (284, 120, 64)),0.32707303779796076,0.4863774613739878,0.5404816135046223
current:(1006, 1335):((284, 120, 64), (284, 120, 64)),0.5844059194815354,0.7504298342667695,0.718756623469639
current:(1006, 1385):((284, 120, 64), (284, 120, 64)),0.63981508229933,0.7961572017194951,0.8419843466982375
current:(1006, 1407):((284, 120, 64), (284, 120, 64)),0.5747157914153449,0.7242572228326057,0.7755788653157027
current:(1006, 1466):((284, 120, 64), (284, 120, 64)),0.5411704104042723,0.6876650994207575,0.7089096246310165
current:(1006, 1531):((284, 120, 64), (284, 120, 64)),0.6093350584291796,0.7826316902307516,0.7936781081518147
current:(1007, 1246):((284, 120, 64), (284, 120, 64)),0.6121984421123436,0.7681608541295036,0.7728284530509063
current:(1007, 1308):((284, 120, 64), (284, 120, 64)),0.704569016651368,0.8676311934614338,0.8536078739997321
current:(1007, 1316):((284, 120, 64), (284, 120, 64)),0.543296757931636,0.7333557342837919,0.7983756383980505
current:(1007, 1334):((284, 120, 64), (284, 120, 64)),0.6575664730348902,0.8396168369746858,0.8240886338697474
current:(1007, 1342):((284, 120, 64), (284, 120, 64)),0.4134056254297269,0.5834078919691885,0.5836269257626227
current:(1007, 1364):((284, 120, 64), (284, 120, 64)),0.5490654878840883,0.731828463337415,0.848528440357292
current:(1007, 1427):((284, 120, 64), (284, 120, 64)),0.37720502339089035,0.5320145850669836,0.616430317759795
current:(1007, 1465):((284, 120, 64), (284, 120, 64)),0.47914748351208813,0.6582888091725017,0.7744452993996849
current:(1007, 1468):((284, 120, 64), (284, 120, 64)),0.44778426723722037,0.5917801120655356,0.5999990959253273
current:(1007, 1477):((284, 120, 64), (284, 120, 64)),0.46707049854888527,0.6688264740303893,0.7356014522909522
current:(1007, 1507):((284, 120, 64), (284, 120, 64)),0.4683418299800292,0.5980840133844646,0.6734292896446242
current:(1008, 1014):((284, 120, 64), (284, 120, 64)),0.536833983961757,0.695685872399748,0.6852621810081343
current:(1008, 1015):((284, 120, 64), (284, 120, 64)),0.5150001916086595,0.6386527952109661,0.6842215824710957
current:(1008, 1016):((284, 120, 64), (284, 120, 64)),0.4841259604798286,0.6283138135744015,0.6678747137660452
current:(1008, 1212):((284, 120, 64), (284, 120, 64)),0.5196768873905593,0.7155046535856366,0.7794164333110305
current:(1008, 1367):((284, 120, 64), (284, 120, 64)),0.4217280516424908,0.6340756854480711,0.7005485916764294
current:(1008, 1368):((284, 120, 64), (284, 120, 64)),0.3708932658436463,0.5651395166433966,0.5314537885332206
current:(1009, 1022):((284, 120, 64), (284, 120, 64)),0.6114565019646152,0.7631641399852127,0.8429554405105681
current:(1009, 1155):((284, 120, 64), (284, 120, 64)),0.42950952692769145,0.6649026464355944,0.7553035121182038
current:(1009, 1164):((284, 120, 64), (284, 120, 64)),0.3756419247359251,0.5575393667813262,0.6096616406156881
current:(1009, 1169):((284, 120, 64), (284, 120, 64)),0.4680218577135092,0.7008377672335125,0.647541099678592
current:(1009, 1196):((284, 120, 64), (284, 120, 64)),0.595464767461429,0.7818559389232296,0.7329720375609607
current:(1009, 1286):((284, 120, 64), (284, 120, 64)),0.3786743780579021,0.6209932365063061,0.5842736664616792
current:(1009, 1350):((284, 120, 64), (284, 120, 64)),0.3952336805474647,0.5942137111252938,0.703933694575172
current:(1009, 1368):((284, 120, 64), (284, 120, 64)),0.45465687485459444,0.6281783565103405,0.6627876924375041
current:(1009, 1404):((284, 120, 64), (284, 120, 64)),0.49832406346334707,0.6735631197713708,0.7110019615624414
current:(1009, 1405):((284, 120, 64), (284, 120, 64)),0.5925818054373032,0.749402275779824,0.8036786251587154
current:(1009, 1493):((284, 120, 64), (284, 120, 64)),0.7352953687107411,0.8660847572603789,0.8972534910154292
current:(1009, 1558):((284, 120, 64), (284, 120, 64)),0.5331810171930884,0.7193333497418448,0.7944802278048004
current:(101, 102):((284, 120, 64), (284, 120, 64)),0.7077465230891268,0.8562206706245012,0.8352162351520324
current:(101, 1413):((284, 120, 64), (284, 120, 64)),0.41656678824236715,0.6431584356622606,0.6246072543519513
current:(101, 1420):((284, 120, 64), (284, 120, 64)),0.3572609955841339,0.6175127831783738,0.6235429635800378
current:(101, 251):((284, 120, 64), (284, 120, 64)),0.4497206527191955,0.584093621308317,0.5893616485581304
current:(101, 255):((284, 120, 64), (284, 120, 64)),0.47570422681877633,0.6505064070321078,0.692899160918702
current:(101, 256):((284, 120, 64), (284, 120, 64)),0.46523496584817514,0.685830140858872,0.7156710767063282
current:(101, 300):((284, 120, 64), (284, 120, 64)),0.40600918488825116,0.5437668256544376,0.6239777611206706
current:(101, 307):((284, 120, 64), (284, 120, 64)),0.541363047357825,0.7392406639324741,0.6786939722622515
current:(101, 349):((284, 120, 64), (284, 120, 64)),0.4894234881076865,0.6600014606511745,0.6618877738481103
current:(101, 353):((284, 120, 64), (284, 120, 64)),0.5348860016408761,0.6996919105125838,0.6853818310805984
current:(101, 356):((284, 120, 64), (284, 120, 64)),0.5488842238469402,0.6918586562682033,0.7648217801320873
current:(101, 479):((284, 120, 64), (284, 120, 64)),0.4962937932932042,0.7409332846042033,0.7994747137968459
current:(101, 572):((284, 120, 64), (284, 120, 64)),0.43696348873955376,0.5911912711178406,0.6608686216573749
current:(101, 649):((284, 120, 64), (284, 120, 64)),0.3913666905346001,0.621729339984458,0.6588705504763888
current:(101, 670):((284, 120, 64), (284, 120, 64)),0.3903375694154965,0.6721713412661666,0.710138495386131
current:(101, 694):((284, 120, 64), (284, 120, 64)),0.3745625579520919,0.6258139676989843,0.7081461824089057
current:(1010, 1014):((284, 120, 64), (284, 120, 64)),0.5759738238772831,0.7710565533396043,0.7588619185170812
current:(1010, 1020):((284, 120, 64), (284, 120, 64)),0.5578685285958116,0.771913254693794,0.8160537823607986
current:(1010, 1027):((284, 120, 64), (284, 120, 64)),0.37306422804402595,0.5409388063859805,0.6312608135982622
current:(1010, 1104):((284, 120, 64), (284, 120, 64)),0.41528274921972885,0.6210444388537265,0.7595659097598656
current:(1010, 1105):((284, 120, 64), (284, 120, 64)),0.4198647971689973,0.599316648005159,0.7684962802227517
current:(1010, 1366):((284, 120, 64), (284, 120, 64)),0.4400413464177941,0.6063693274762584,0.6768954594057991
current:(1010, 1443):((284, 120, 64), (284, 120, 64)),0.29966038714610516,0.5142641024625347,0.476953749490266
current:(1010, 1446):((284, 120, 64), (284, 120, 64)),0.3097384979257903,0.5282833050779207,0.47737707971711735
current:(1010, 1450):((284, 120, 64), (284, 120, 64)),0.2989646837868233,0.5445855252886769,0.5004579475048229
current:(1011, 1068):((284, 120, 64), (284, 120, 64)),0.24549370071625604,0.41659444237088117,0.5277045417810191
current:(1011, 1144):((284, 120, 64), (284, 120, 64)),0.6073420878959633,0.8215202620061839,0.8498798077118064
current:(1011, 1163):((284, 120, 64), (284, 120, 64)),0.30677594984629697,0.48372429046460297,0.5278233230673425
current:(1011, 1234):((284, 120, 64), (284, 120, 64)),0.42519761096232855,0.6019857711534121,0.7255152162204157
current:(1011, 1235):((284, 120, 64), (284, 120, 64)),0.3716471574228254,0.5846639534342886,0.6974170853173358
current:(1011, 1276):((284, 120, 64), (284, 120, 64)),0.2849020718539927,0.47168887508032836,0.5753034231131114
current:(1011, 1281):((284, 120, 64), (284, 120, 64)),0.3426242912766295,0.4831017289810061,0.7014763949214089
current:(1011, 1305):((284, 120, 64), (284, 120, 64)),0.47372116110201334,0.669975398287881,0.7493551959923437
current:(1011, 1372):((284, 120, 64), (284, 120, 64)),0.33164419606197637,0.4972902398562608,0.5319004483345232
current:(1011, 1381):((284, 120, 64), (284, 120, 64)),0.32177616613836446,0.5434337110954129,0.5147838706780581
current:(1012, 1014):((284, 120, 64), (284, 120, 64)),0.8465619673707571,0.9611411261823503,0.9788992876137065
current:(1012, 1022):((284, 120, 64), (284, 120, 64)),0.3635981932136516,0.5650819506025047,0.6436779468104102
current:(1012, 1027):((284, 120, 64), (284, 120, 64)),0.43556838870060105,0.5889135658737567,0.7011433186102688
current:(1012, 1043):((284, 120, 64), (284, 120, 64)),0.4355081160903226,0.7241803040167043,0.6649085217892434
current:(1012, 1125):((284, 120, 64), (284, 120, 64)),0.3792606092031794,0.5730150392047478,0.5872531416827738
current:(1012, 1367):((284, 120, 64), (284, 120, 64)),0.4186364892887967,0.5848212912737061,0.6014467973286476
current:(1012, 1404):((284, 120, 64), (284, 120, 64)),0.40071790374303895,0.5940938359139081,0.6361691681978773
current:(1012, 1417):((284, 120, 64), (284, 120, 64)),0.49736019060763925,0.6142208486992461,0.6482582306077819
current:(1013, 1138):((284, 120, 64), (284, 120, 64)),0.35734149764631556,0.4895270251771597,0.5731652264675384
current:(1013, 1182):((284, 120, 64), (284, 120, 64)),0.35894212202422604,0.611849006880226,0.6012348540789579
current:(1013, 1188):((284, 120, 64), (284, 120, 64)),0.3673450144210828,0.559589263713747,0.5695570724955678
current:(1013, 1227):((284, 120, 64), (284, 120, 64)),0.39099552526063003,0.594772396329801,0.6453315684095737
current:(1013, 1243):((284, 120, 64), (284, 120, 64)),0.523004248119694,0.6779443265609189,0.6775512664139975
current:(1013, 1252):((284, 120, 64), (284, 120, 64)),0.42680901063925847,0.5836973945150028,0.5684697511107085
current:(1013, 1260):((284, 120, 64), (284, 120, 64)),0.5102800583746065,0.6492090296108132,0.6455178931663111
current:(1013, 1330):((284, 120, 64), (284, 120, 64)),0.5585836374299085,0.7613559316565935,0.7199371491412673
current:(1013, 1384):((284, 120, 64), (284, 120, 64)),0.4394172390950564,0.6568995129476621,0.7019218023060574
current:(1013, 1412):((284, 120, 64), (284, 120, 64)),0.35250649214336116,0.5156908989708472,0.4924964857621168
current:(1013, 1475):((284, 120, 64), (284, 120, 64)),0.45500976585216607,0.672410995862316,0.7421491237377252
current:(1014, 1015):((284, 120, 64), (284, 120, 64)),0.903438116023213,0.9770743532577123,0.977952589963641
current:(1014, 1020):((284, 120, 64), (284, 120, 64)),0.5017183827222436,0.6544684521022756,0.6383816081036259
current:(1014, 1027):((284, 120, 64), (284, 120, 64)),0.42898047725278043,0.5718105866636529,0.68737326428214
current:(1014, 1043):((284, 120, 64), (284, 120, 64)),0.41554675425945325,0.718484731693807,0.6570952646434651
current:(1014, 1104):((284, 120, 64), (284, 120, 64)),0.40927080890349515,0.5573778844987332,0.6482184760703307
current:(1014, 1366):((284, 120, 64), (284, 120, 64)),0.4386329568797013,0.5930178907423721,0.6380791984874629
current:(1014, 1450):((284, 120, 64), (284, 120, 64)),0.28036663725919475,0.5447320258093657,0.4683155887180214
current:(1015, 1018):((284, 120, 64), (284, 120, 64)),0.674967272654068,0.829974893654229,0.7965233432006165
current:(1015, 1020):((284, 120, 64), (284, 120, 64)),0.5081251616173729,0.667156288334052,0.6473838053092885
current:(1015, 1104):((284, 120, 64), (284, 120, 64)),0.4208772555422957,0.5756382389684924,0.6212324782353661
current:(1015, 1123):((284, 120, 64), (284, 120, 64)),0.36620898720389816,0.5434452050612409,0.6415947055573137
current:(1015, 1366):((284, 120, 64), (284, 120, 64)),0.4282950083986497,0.6038204295528572,0.6494496393033807
current:(1015, 1443):((284, 120, 64), (284, 120, 64)),0.3413815280698306,0.5566622594822492,0.5486373089399188
current:(1015, 1450):((284, 120, 64), (284, 120, 64)),0.28130147301446223,0.5534210726016965,0.48035815200961723
current:(1016, 1017):((284, 120, 64), (284, 120, 64)),0.8669349052098168,0.954975044738281,0.9640345018670958
current:(1016, 1043):((284, 120, 64), (284, 120, 64)),0.45176630444419763,0.7466860526534097,0.6851953802764466
current:(1016, 1103):((284, 120, 64), (284, 120, 64)),0.43989393068312993,0.6386628476561355,0.6876911065006381
current:(1016, 1135):((284, 120, 64), (284, 120, 64)),0.32269783774971494,0.5171496129488562,0.5576148167135475
current:(1016, 1175):((284, 120, 64), (284, 120, 64)),0.3110034692099685,0.47505822922002383,0.5613993462798808
current:(1016, 1212):((284, 120, 64), (284, 120, 64)),0.4487135942504277,0.6310258402972218,0.6505268523397134
current:(1016, 1367):((284, 120, 64), (284, 120, 64)),0.4300835277894583,0.5710616399031679,0.5797408259330709
current:(1017, 1043):((284, 120, 64), (284, 120, 64)),0.4651703963689671,0.7015221221070611,0.6738972330087358
current:(1017, 1103):((284, 120, 64), (284, 120, 64)),0.44549029118191696,0.6402906164566935,0.7144424006036892
current:(1017, 1142):((284, 120, 64), (284, 120, 64)),0.6132627396530967,0.7547311607538668,0.8767979637914902
current:(1017, 1175):((284, 120, 64), (284, 120, 64)),0.3124115245314331,0.48854309518484995,0.5518208675722985
current:(1017, 1430):((284, 120, 64), (284, 120, 64)),0.5069675089116321,0.7162651747613472,0.765926607654196
current:(1018, 1023):((284, 120, 64), (284, 120, 64)),0.464944223035688,0.6209472142698794,0.701022365117142
current:(1018, 1105):((284, 120, 64), (284, 120, 64)),0.36495384044245,0.5851843976774527,0.7595814994433524
current:(1018, 1123):((284, 120, 64), (284, 120, 64)),0.37382900573137917,0.5188048367314633,0.6060178380257724
current:(1018, 1142):((284, 120, 64), (284, 120, 64)),0.5872182191676356,0.7615159624025918,0.829421586833561
current:(1018, 1443):((284, 120, 64), (284, 120, 64)),0.3401028903653156,0.546381447205347,0.5118784631350292
current:(1019, 1050):((284, 120, 64), (284, 120, 64)),0.21332840917344564,0.44693914302050436,0.451162287309741
current:(1019, 1060):((284, 120, 64), (284, 120, 64)),0.2552525897769828,0.4520880039836599,0.48087393708715
current:(1019, 1092):((284, 120, 64), (284, 120, 64)),0.3176818013635393,0.5012272346035326,0.525872403771298
current:(1019, 1151):((284, 120, 64), (284, 120, 64)),0.3890575975011625,0.5613805149507208,0.5541864719821935
current:(1019, 1168):((284, 120, 64), (284, 120, 64)),0.4076449283981507,0.6167130353750063,0.6706915456397246
current:(1019, 1185):((284, 120, 64), (284, 120, 64)),0.4007025217315619,0.5865840956927642,0.5551051246519519
current:(1019, 1421):((284, 120, 64), (284, 120, 64)),0.3122287051972357,0.5164030299351631,0.5034195951184859
current:(1019, 1580):((284, 120, 64), (284, 120, 64)),0.4331434376608509,0.6292469395356609,0.6207008680211815
current:(102, 1551):((284, 120, 64), (284, 120, 64)),0.6343061603236123,0.8248433383333381,0.8152513915559839
current:(102, 186):((284, 120, 64), (284, 120, 64)),0.4433116176468768,0.6927048639824496,0.7725102160229427
current:(102, 227):((284, 120, 64), (284, 120, 64)),0.35843673934192527,0.5530241689442945,0.6029783547098616
current:(102, 256):((284, 120, 64), (284, 120, 64)),0.5172032982335014,0.6855801152204438,0.760092824691828
current:(102, 353):((284, 120, 64), (284, 120, 64)),0.5307614088340269,0.7032242228840535,0.7707810671961808
current:(102, 487):((284, 120, 64), (284, 120, 64)),0.3244133283019456,0.5630218837982982,0.6106183066695211
current:(102, 631):((284, 120, 64), (284, 120, 64)),0.5200781846356446,0.7732946641336849,0.8183396689839296
current:(102, 748):((284, 120, 64), (284, 120, 64)),0.4300813629007927,0.6446304678112591,0.6400076723585898
current:(102, 946):((284, 120, 64), (284, 120, 64)),0.3783480445371815,0.6012774244819405,0.6824718873272355
current:(1020, 1104):((284, 120, 64), (284, 120, 64)),0.47742708612633394,0.7205337034938023,0.7739825842135147
current:(1020, 1366):((284, 120, 64), (284, 120, 64)),0.477458965716183,0.6633784398055953,0.7870406506234476
current:(1020, 1368):((284, 120, 64), (284, 120, 64)),0.38993846167431107,0.5806928232893436,0.6770250145547033
current:(1020, 1443):((284, 120, 64), (284, 120, 64)),0.3025299925551161,0.49282053352796873,0.4759541119087538
current:(1020, 1450):((284, 120, 64), (284, 120, 64)),0.2590404140173779,0.5296545279364617,0.44236321708666276
current:(1021, 1181):((284, 120, 64), (284, 120, 64)),0.2989792080979419,0.5146185003978756,0.547861716259521
current:(1021, 1184):((284, 120, 64), (284, 120, 64)),0.2211194050950425,0.5019672614982762,0.4602225878563212
current:(1021, 1187):((284, 120, 64), (284, 120, 64)),0.3112473089083129,0.49083145799752875,0.54800949538935
current:(1021, 1328):((284, 120, 64), (284, 120, 64)),0.3246560061707707,0.5204194277239041,0.510912558945146
current:(1021, 1360):((284, 120, 64), (284, 120, 64)),0.35081905155742654,0.5998666338391603,0.5710280016601612
current:(1021, 1379):((284, 120, 64), (284, 120, 64)),0.17637586312649037,0.46173964399371187,0.560526351193367
current:(1021, 1409):((284, 120, 64), (284, 120, 64)),0.4203151427272402,0.6491399605097083,0.6929907735016478
current:(1021, 1435):((284, 120, 64), (284, 120, 64)),0.3628236873570822,0.5341023456988578,0.5083287444393151
current:(1021, 1511):((284, 120, 64), (284, 120, 64)),0.22180059479317193,0.47378454276267845,0.42175492436336337
current:(1021, 1530):((284, 120, 64), (284, 120, 64)),0.5716504016342103,0.7760586543620674,0.8049971482164561
current:(1022, 1164):((284, 120, 64), (284, 120, 64)),0.32105982552566403,0.524393351253671,0.6912119803422874
